t_s
1656689.0
1657154.0
1657530.0
1657852.0
1658086.0
1658308.0
1658834.0
1659387.0
1660067.0
1660679.0
1661177.0
1661442.0
1662121.0
1662493.0
1662955.0
1663423.0
1664276.0
1666382.0
1666875.0
1667326.0
1667919.0
1668395.0
1668879.0
1669021.0
1669484.0
1670405.0
1670724.0
1671168.0
1671355.0
1671711.0
1672198.0
1672670.0
1673321.0
1674629.0
1675123.0
1675331.0
1675753.0
1675946.0
1676603.0
1677658.0
1678673.0
1678993.0
1679511.0
1680338.0
1681281.0
1681587.0
1681960.0
1682442.0
1682676.0
1683440.0
1683665.0
1683876.0
1684190.0
1684427.0
1684663.0
1685192.0
1686236.0
1686514.0
1686954.0
1687137.0
1687407.0
1687812.0
1688211.0
1688354.0
1689053.0
1689190.0
1689887.0
1690201.0
1690729.0
1690871.0
1691188.0
1691678.0
1692168.0
1692341.0
1693410.0
1693849.0
1694096.0
1694979.0
1696163.0
1697246.0
1697446.0
1697789.0
1697970.0
1698207.0
1698736.0
1699724.0
1700401.0
1700739.0
1701130.0
1703021.0
1704950.0
1706934.0
1707441.0
1708007.0
1709162.0
1709324.0
1709967.0
1710387.0
1711184.0
1711854.0
1712376.0
1712633.0
1713360.0
1713585.0
1713865.0
1714288.0
1714689.0
1715273.0
1715675.0
1716657.0
1717116.0
1717405.0
1717537.0
1717886.0
1718659.0
1721442.0
1722388.0
1723108.0
1723830.0
1724409.0
1724652.0
1725478.0
1725850.0
1726227.0
1729030.0
1731206.0
1733515.0
1737082.0
1737698.0
1738017.0
1738273.0
1738648.0
1739169.0
1739522.0
1740179.0
1740347.0
1741775.0
1742159.0
1742726.0
1743491.0
1743865.0
1744476.0
1744702.0
1744960.0
1746959.0
1747871.0
1748437.0
1749155.0
1749420.0
1749559.0
1751569.0
1751947.0
1752268.0
1752779.0
1754687.0
1754904.0
1755229.0
1755910.0
1756265.0
1756437.0
1756742.0
1758316.0
1758819.0
1759514.0
1759715.0
1760101.0
1761098.0
1761376.0
1761695.0
1761849.0
1763293.0
1764054.0
1764506.0
1766470.0
1767138.0
1767378.0
1767852.0
1768267.0
1771408.0
1771830.0
1772728.0
1774022.0
1774154.0
1774315.0
1774743.0
1775905.0
1776385.0
1778784.0
1779302.0
1780017.0
1780207.0
1781433.0
1782284.0
1782467.0
1782803.0
1784011.0
1784473.0
1784922.0
1785928.0
1789142.0
1790024.0
1790252.0
1790974.0
1791713.0
1792532.0
1792691.0
1792874.0
1794313.0
1795192.0
1795894.0
1796521.0
1796811.0
1797457.0
1798978.0
1799906.0
1800468.0
1801129.0
1801638.0
1802159.0
1802751.0
1803535.0
1803846.0
1803998.0
1804338.0
1804721.0
1805186.0
1805685.0
1806053.0
1806272.0
1806413.0
1806752.0
1807117.0
1807550.0
1808025.0
1808267.0
1808519.0
1809069.0
1809388.0
1809787.0
1810117.0
1810454.0
1810707.0
1811036.0
1811408.0
1811620.0
1812054.0
1812504.0
1813142.0
1813504.0
1813858.0
1814362.0
1814786.0
1815610.0
1815746.0
1816261.0
1816901.0
1817241.0
1817689.0
1818352.0
1818880.0
1819776.0
1821620.0
1822512.0
1824181.0
1824313.0
1824501.0
1825015.0
1825219.0
1825469.0
1825736.0
1826071.0
1826817.0
1827759.0
1828536.0
1829066.0
1829897.0
1831173.0
1832153.0
1832309.0
1832784.0
1833250.0
1833659.0
1834339.0
1834745.0
1835570.0
1835861.0
1837909.0
1838315.0
1838525.0
1839345.0
1839637.0
1839898.0
1840847.0
1841721.0
1842338.0
1842513.0
1842885.0
1843251.0
1844284.0
1844545.0
1844973.0
1846325.0
1846566.0
1846942.0
1847621.0
1847993.0
1848749.0
1849971.0
1850787.0
1851058.0
1851479.0
1851686.0
1852831.0
1854586.0
1855057.0
1856361.0
1856827.0
1857662.0
1858592.0
1859831.0
1861712.0
1862177.0
1862933.0
1863776.0
1864160.0
1864646.0
1865768.0
1866265.0
1867080.0
1868738.0
1869131.0
1869421.0
1870315.0
1870609.0
1870962.0
1871654.0
1873662.0
1874607.0
1875118.0
1875405.0
1875817.0
1877512.0
1882621.0
1885590.0
1886322.0
1886958.0
1887655.0
1888413.0
1889427.0
1890282.0
1890552.0
1891010.0
1891888.0
1892968.0
1893134.0
1893331.0
1893734.0
1896630.0
1896916.0
1897214.0
1897932.0
1898419.0
1898808.0
