t_s
13.0
754.0
1481.0
2994.0
5958.0
10508.0
10838.0
11047.0
12018.0
16332.0
17172.0
17814.0
21516.0
21972.0
22523.0
23095.0
23273.0
23627.0
24173.0
24799.0
25454.0
25873.0
26328.0
26486.0
26666.0
27140.0
27971.0
28173.0
28580.0
29524.0
30239.0
31044.0
31869.0
32075.0
32517.0
33076.0
33681.0
34147.0
34763.0
35125.0
35376.0
35844.0
35986.0
36720.0
37185.0
37461.0
38496.0
39231.0
39530.0
39747.0
40031.0
40377.0
40578.0
40886.0
41232.0
42469.0
42955.0
43584.0
44607.0
44918.0
45570.0
45896.0
46870.0
47711.0
50610.0
54983.0
58013.0
149421.0
185380.0
191261.0
198810.0
222483.0
253799.0
256623.0
256930.0
257298.0
257517.0
258217.0
261547.0
262633.0
264048.0
270625.0
273216.0
278079.0
278480.0
279097.0
281025.0
281399.0
282454.0
284877.0
285605.0
287312.0
291232.0
296221.0
297974.0
298783.0
299424.0
303025.0
309112.0
312457.0
316424.0
317717.0
319230.0
319394.0
320109.0
322862.0
326101.0
327596.0
328278.0
328737.0
329513.0
330388.0
330667.0
331176.0
331625.0
332240.0
332640.0
332862.0
333523.0
335004.0
335881.0
336222.0
337120.0
338689.0
339225.0
339955.0
340886.0
341500.0
341895.0
342872.0
343485.0
345595.0
345969.0
347412.0
347709.0
348477.0
348794.0
350457.0
354188.0
355003.0
355965.0
356378.0
356605.0
356826.0
357675.0
359253.0
360040.0
360787.0
361098.0
361691.0
361878.0
362295.0
362477.0
362609.0
362763.0
363229.0
363449.0
363703.0
364175.0
364827.0
365132.0
365714.0
366119.0
366442.0
366743.0
366969.0
367168.0
367651.0
368132.0
368350.0
369370.0
369768.0
370091.0
370244.0
370554.0
370793.0
371054.0
371207.0
371341.0
371825.0
372075.0
372246.0
372769.0
373097.0
373659.0
374133.0
374264.0
374471.0
374982.0
375700.0
376231.0
376777.0
376929.0
377118.0
378957.0
381834.0
382694.0
385070.0
385559.0
388471.0
389898.0
391326.0
392938.0
394926.0
395383.0
395993.0
396478.0
397377.0
399651.0
399790.0
400322.0
400779.0
400974.0
402141.0
402343.0
402529.0
402727.0
403016.0
403671.0
404019.0
404324.0
405317.0
405936.0
406598.0
407221.0
407686.0
408281.0
408523.0
409020.0
410021.0
410311.0
410554.0
410735.0
410866.0
411451.0
411693.0
411821.0
412997.0
413515.0
413799.0
414296.0
415639.0
416067.0
416344.0
416840.0
417006.0
417366.0
417602.0
417811.0
418019.0
418164.0
418287.0
418675.0
419156.0
419822.0
420271.0
420537.0
421038.0
421192.0
421613.0
422056.0
422479.0
423203.0
423374.0
423578.0
424097.0
424239.0
424487.0
425152.0
425396.0
425566.0
425840.0
426350.0
426861.0
427281.0
427580.0
427717.0
428189.0
428953.0
429108.0
429362.0
430377.0
431017.0
431593.0
431906.0
432471.0
433403.0
433685.0
433925.0
434533.0
434700.0
435045.0
435280.0
435526.0
435822.0
436492.0
436718.0
436911.0
437136.0
437470.0
437652.0
437794.0
437950.0
438259.0
438688.0
439111.0
439425.0
439991.0
440189.0
441267.0
441467.0
441736.0
445083.0
447021.0
447247.0
447499.0
447638.0
448093.0
448416.0
450551.0
450986.0
451582.0
451858.0
453344.0
455493.0
456047.0
456545.0
456700.0
457868.0
458011.0
458562.0
459149.0
459479.0
460052.0
460418.0
460915.0
461062.0
461212.0
461536.0
461971.0
462567.0
462741.0
463914.0
464434.0
464775.0
465495.0
465974.0
466262.0
466942.0
467188.0
467526.0
467842.0
468284.0
468792.0
469082.0
469264.0
469851.0
470327.0
470627.0
470933.0
471063.0
471252.0
471462.0
473394.0
475229.0
475569.0
475855.0
476674.0
477184.0
477391.0
477707.0
478324.0
478807.0
479101.0
479363.0
479557.0
479850.0
480058.0
480210.0
480361.0
480646.0
480933.0
481230.0
481554.0
481827.0
482081.0
482201.0
482328.0
482456.0
482895.0
483316.0
483652.0
483821.0
484111.0
484233.0
484370.0
484859.0
485448.0
485695.0
486389.0
486914.0
487237.0
487723.0
488025.0
488996.0
489286.0
489527.0
489987.0
490385.0
490817.0
491396.0
495045.0
495537.0
496033.0
496265.0
496560.0
496927.0
497133.0
497657.0
497953.0
498155.0
498312.0
498733.0
499152.0
499798.0
500760.0
501726.0
501905.0
502399.0
502656.0
502915.0
503463.0
503794.0
503970.0
504373.0
504730.0
505059.0
505187.0
505453.0
505848.0
506028.0
506218.0
506766.0
507341.0
507670.0
508827.0
510337.0
511578.0
512167.0
514269.0
515240.0
515596.0
516143.0
524452.0
527445.0
527643.0
527803.0
528131.0
529864.0
531050.0
531502.0
531669.0
531926.0
532373.0
532538.0
532796.0
533030.0
533491.0
534074.0
534541.0
535029.0
535357.0
535662.0
536294.0
538149.0
538436.0
539087.0
539666.0
539875.0
540424.0
540592.0
540997.0
541820.0
542111.0
542431.0
542794.0
543264.0
543642.0
543839.0
544226.0
545790.0
546704.0
552515.0
553677.0
553803.0
554039.0
555544.0
556872.0
557210.0
557399.0
557523.0
557723.0
557997.0
558125.0
558434.0
558687.0
559760.0
